artist_name,track_name,track_id,popularity,url,images,date,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
The Crystal Method,Busy Child,43F49A8ReVXhH7l0jGMViS,41,https://open.spotify.com/track/43F49A8ReVXhH7l0jGMViS,https://i.scdn.co/image/ba824828242067caee3bbad3d040097e41151a61,1997-01-01,0.0189,0.67,445000,0.892,0.0205,11,0.218,-7.24,1,0.0431,125.012,4,0.699
Oasis,All Around The World - Remastered,1B0l38spcI4BXkGJkq8ksb,41,https://open.spotify.com/track/1B0l38spcI4BXkGJkq8ksb,https://i.scdn.co/image/12852cf75ba6445d5e4d63d03f85490f9956d857,1997-08-21,0.156,0.336,559200,0.815,0.000304,9,0.701,-3.138,1,0.05,82.079,4,0.31
Aphex Twin,IZ-US,0c0Z5agmnSibjIWjdZV6R1,46,https://open.spotify.com/track/0c0Z5agmnSibjIWjdZV6R1,https://i.scdn.co/image/ba2d3f8082a48938cb7dd625967c5be24b349a9c,1997-10-06,0.0398,0.581,177267,0.459,0.881,3,0.151,-14.519,0,0.0314,119.042,4,0.315
Twista,Emotions,38h0rIs9I7MR2cSMDtSA7n,40,https://open.spotify.com/track/38h0rIs9I7MR2cSMDtSA7n,https://i.scdn.co/image/912fc768c07f20dee4a6ae160403cfc81349a3df,1997,0.155,0.781,272427,0.691,4.55e-06,9,0.266,-9.108,0,0.11,142.095,4,0.533
Missy Elliott,Beep Me 911 (feat. 702),75rHwPWN95Aklvn2xNul9q,43,https://open.spotify.com/track/75rHwPWN95Aklvn2xNul9q,https://i.scdn.co/image/1c8500e05d9a28995c3bb1dda0bb831e7c2e3674,1997-07-11,0.117,0.856,297600,0.707,0.00179,1,0.113,-8.224,0,0.0989,123.019,4,0.788
David Tao,"愛, 很簡單",3OXHwY8gI2QUh0QliXBwrI,54,https://open.spotify.com/track/3OXHwY8gI2QUh0QliXBwrI,https://i.scdn.co/image/946958c2b425143cd9289e256ce24072df12f413,1997-12-06,0.569,0.554,269533,0.39,0.0,1,0.261,-10.28,1,0.0303,137.64,4,0.292
Grupo Exterminador,La Yegua Y El Corvet,3f5GoUW2Q1GXrJ6hVKvFMP,43,https://open.spotify.com/track/3f5GoUW2Q1GXrJ6hVKvFMP,https://i.scdn.co/image/da711f69ecf2d65e198dd2f84738d9672225c78a,1997-01-01,0.677,0.795,229427,0.792,0.0,7,0.117,-6.737,1,0.175,116.787,4,0.883
Missy Elliott,Best Friends (feat. Aaliyah),0hq4njfuLWfjlfinVFCXhA,43,https://open.spotify.com/track/0hq4njfuLWfjlfinVFCXhA,https://i.scdn.co/image/1c8500e05d9a28995c3bb1dda0bb831e7c2e3674,1997-07-11,0.0702,0.888,247173,0.378,0.017,0,0.1,-10.435,0,0.0589,132.018,4,0.941
Lester Young,There Will Never Be Another You,1eghoZLe436O2AHiZaoGVQ,47,https://open.spotify.com/track/1eghoZLe436O2AHiZaoGVQ,https://i.scdn.co/image/16ed92b09b3842e7389ce26ffe8b8195f3bfe21e,1997-01-01,0.989,0.559,208469,0.0348,0.231,0,0.0925,-17.576,0,0.0484,83.089,4,0.382
The Notorious B.I.G.,My Downfall (feat. DMC) - 2014 Remastered Version,30pqIwsiYrnPt6a9lUK9M4,44,https://open.spotify.com/track/30pqIwsiYrnPt6a9lUK9M4,https://i.scdn.co/image/c864597677050082db88d076070c6ad43189be03,1997-03-04,0.188,0.458,326733,0.824,0.0,11,0.112,-4.224,0,0.519,86.331,4,0.499
Oasis,D'You Know What I Mean? - Remastered,4upctpykXA0Sib0Y7bDHYQ,41,https://open.spotify.com/track/4upctpykXA0Sib0Y7bDHYQ,https://i.scdn.co/image/12852cf75ba6445d5e4d63d03f85490f9956d857,1997-08-21,0.000154,0.298,463067,0.862,0.00101,11,0.114,-3.418,0,0.0447,80.103,4,0.228
Spice Girls,Never Give Up On The Good Times,6RQnRYot6B3TPZsMbbSJ20,49,https://open.spotify.com/track/6RQnRYot6B3TPZsMbbSJ20,https://i.scdn.co/image/e380037f3785ef24b87085ec3ce72c43333bb478,1997-01-01,0.00674,0.707,270200,0.905,0.0331,5,0.138,-5.534,0,0.0376,116.997,4,0.641
Paul Desmond,Take Ten,3qtpVUsQzvHdMzrmqkdOzP,46,https://open.spotify.com/track/3qtpVUsQzvHdMzrmqkdOzP,https://i.scdn.co/image/ce79cda946ea5270ae93e35749f508a091ce2ac4,1997-08-26,0.534,0.467,187106,0.184,0.000743,0,0.188,-15.771,1,0.036,74.123,4,0.518
The Notorious B.I.G.,Nasty Boy - 2014 Remastered Version,1Old7SPJD1Ykzb4w1IXY51,45,https://open.spotify.com/track/1Old7SPJD1Ykzb4w1IXY51,https://i.scdn.co/image/c864597677050082db88d076070c6ad43189be03,1997-03-04,0.133,0.883,333840,0.831,0.0,7,0.242,-4.89,1,0.195,106.28,4,0.695
Third Eye Blind,Good for You,7GnCfb6wYzg3KyhbJCvOCv,41,https://open.spotify.com/track/7GnCfb6wYzg3KyhbJCvOCv,https://i.scdn.co/image/c72892c1974c56210d34b623f6e3ba253366a0e8,1997-04-08,0.00081,0.534,232000,0.635,0.0,5,0.0699,-7.145,1,0.0248,76.569,4,0.57
Elliott Smith,Speed Trials,0yohn4BHdTrvR3EBAAqzDR,40,https://open.spotify.com/track/0yohn4BHdTrvR3EBAAqzDR,https://i.scdn.co/image/ab6b7843b8019847c0a0e7de2453e90b7dadf24f,1997-02-25,0.794,0.638,181293,0.377,0.586,0,0.106,-13.139,1,0.0312,102.763,4,0.33
Bryan Adams,When You Love Someone - MTV Unplugged Version,2SUybf06wGg3tmOLCI9ogP,49,https://open.spotify.com/track/2SUybf06wGg3tmOLCI9ogP,https://i.scdn.co/image/2ac6664a620cafec4d8bfd6c72f2f4ac854de966,1997-01-01,0.339,0.5,221467,0.431,0.000103,0,0.956,-8.106,1,0.0273,109.944,4,0.167
The Notorious B.I.G.,"Sky's The Limit (feat. 112) - Amended, 2014 Remastered Version",7INC3WxVXhhfkTHe2xhpgF,40,https://open.spotify.com/track/7INC3WxVXhhfkTHe2xhpgF,https://i.scdn.co/image/c864597677050082db88d076070c6ad43189be03,1997-03-04,0.126,0.691,277133,0.709,0.0,0,0.205,-3.597,1,0.19,91.018,4,0.559
Mase,"24 Hrs. To Live (feat. The Lox, Black Rob & DMX)",02dwHTP8NS3rOaOWhg8j7V,42,https://open.spotify.com/track/02dwHTP8NS3rOaOWhg8j7V,https://i.scdn.co/image/2be28dca10f114eebac14b0159a7f4b9e7a9fcce,1997,0.0985,0.66,256040,0.869,0.0,5,0.187,-5.917,0,0.265,95.625,4,0.652
311,Use Of Time,1wAUM8F740gEZTyUiafTF3,40,https://open.spotify.com/track/1wAUM8F740gEZTyUiafTF3,https://i.scdn.co/image/ff0b64fd5c76d46cf3a8f479d9959c4b68f3d949,1997-08-05,0.0105,0.592,264427,0.488,0.0146,4,0.113,-10.173,0,0.0247,102.103,4,0.113
Paul Desmond,Bossa Antigua,5kapVb34raTBsynt0Zj6qw,48,https://open.spotify.com/track/5kapVb34raTBsynt0Zj6qw,https://i.scdn.co/image/fe131ce12cfa4e536a631482c107dd575e17bb06,1997,0.925,0.513,282560,0.292,0.82,5,0.0824,-18.232,0,0.0579,97.087,4,0.566
Everclear,So Much For The Afterglow,0gtQpIxMYqLxtSQn52m0Wx,42,https://open.spotify.com/track/0gtQpIxMYqLxtSQn52m0Wx,https://i.scdn.co/image/392bcfdff116abf0dab2a757b3a84afdba3901b1,1997-10-07,0.00521,0.349,233867,0.949,0.831,9,0.096,-7.114,1,0.369,149.897,4,0.108
David Tomlinson,"A British Bank (The Life I Lead) - From ""Mary Poppins""/Soundtrack Version",0yclrJ4QJquwTXgyr35F1Q,41,https://open.spotify.com/track/0yclrJ4QJquwTXgyr35F1Q,https://i.scdn.co/image/fa4fdf46242719cd39a9b9e8c6d688062f66b565,1997-01-01,0.889,0.761,128440,0.264,0.0,8,0.0751,-18.554,1,0.914,124.439,5,0.599
Hanson,What Christmas Means To Me,5MPd7GzOkGRoFBaSqmqiSL,47,https://open.spotify.com/track/5MPd7GzOkGRoFBaSqmqiSL,https://i.scdn.co/image/a63619c4ae109abdabbf63386f9a7090d98085a3,1997-01-01,0.0023,0.541,223133,0.872,0.0597,6,0.145,-5.772,1,0.0427,167.706,4,0.812
Ladron,Tarde O Temprano,5RtP1V4gr0LQfsjpL8MYu6,42,https://open.spotify.com/track/5RtP1V4gr0LQfsjpL8MYu6,https://i.scdn.co/image/8b5e4ec6a23a1c5d57868ebd6d83c4d1227f89c3,1997-01-01,0.787,0.71,200333,0.411,1.46e-05,7,0.27,-6.933,1,0.0284,145.411,4,0.615
Old 97's,Timebomb,2S6yBUXa5KddBV0CqBkcP1,41,https://open.spotify.com/track/2S6yBUXa5KddBV0CqBkcP1,https://i.scdn.co/image/1b83a3222868d783154408915e7e513e52c4f49e,1997,0.00321,0.292,188747,0.95,0.00388,0,0.297,-4.654,1,0.0803,143.115,4,0.331
*NSYNC,Sailing,5oKqhBnIUcqfluUVvUbJ7U,42,https://open.spotify.com/track/5oKqhBnIUcqfluUVvUbJ7U,https://i.scdn.co/image/59b894f714fbc753925646bedcc6e7510de1b538,1997-05-26,0.0317,0.426,277640,0.714,0.000302,9,0.362,-5.09,1,0.0314,75.03,4,0.213
*NSYNC,Crazy For You,612bpswbcCmHEudXJ9EHOK,40,https://open.spotify.com/track/612bpswbcCmHEudXJ9EHOK,https://i.scdn.co/image/59b894f714fbc753925646bedcc6e7510de1b538,1997-05-26,0.00184,0.733,221667,0.876,2.06e-05,9,0.321,-5.755,1,0.0326,115.901,4,0.877
Third Eye Blind,London,1EXHOg3R2R5we09DgwIABp,41,https://open.spotify.com/track/1EXHOg3R2R5we09DgwIABp,https://i.scdn.co/image/c72892c1974c56210d34b623f6e3ba253366a0e8,1997-04-08,0.000653,0.54,187000,0.816,6.89e-05,7,0.463,-7.154,1,0.0305,122.125,4,0.56
Thalía,Amor A La Mexicana - Original Version,1LxoxVuG3T5Ji0eCua8N30,53,https://open.spotify.com/track/1LxoxVuG3T5Ji0eCua8N30,https://i.scdn.co/image/78da8d6cc758f9ccb823fee4350c17d7dfcac66b,1997-01-01,0.0915,0.566,265333,0.919,0.0,11,0.0335,-6.02,1,0.052,89.742,4,0.963
Mi Banda El Mexicano,Mary La Orgullosa - En Vivo,5psrS6OoHkuK6NSQvwHZgR,48,https://open.spotify.com/track/5psrS6OoHkuK6NSQvwHZgR,https://i.scdn.co/image/41b5666db98aa84a587dcd4d32c4bb19db262f55,1997-10-09,0.0814,0.868,232547,0.77,1.39e-05,0,0.424,-7.379,1,0.0611,140.226,4,0.963
Marcy Playground,Ancient Walls Of Flowers,6XjBFtW4QcuGG26RysHzuS,41,https://open.spotify.com/track/6XjBFtW4QcuGG26RysHzuS,https://i.scdn.co/image/3174af1ac017602f1ab56d9dc37d34a24530c5d0,1997-01-01,0.326,0.577,196707,0.537,7.88e-05,2,0.191,-9.583,1,0.0372,152.528,3,0.485
Creed,Ode,777haaltQB8D2GiryRCeue,44,https://open.spotify.com/track/777haaltQB8D2GiryRCeue,https://i.scdn.co/image/691029c1f8c2d565c9fd04b8a6dabe8e376166ac,1997-01-01,5.14e-05,0.431,297067,0.903,0.000782,2,0.0811,-6.117,1,0.0337,93.642,4,0.361
Björk,Hunter,3UHuJt2WkLxGdbxn36T9vc,40,https://open.spotify.com/track/3UHuJt2WkLxGdbxn36T9vc,https://i.scdn.co/image/748b7c8bfc81cc8125173a3277559ec5d49dda76,1997-09-23,0.145,0.307,253200,0.642,0.124,0,0.109,-10.395,0,0.0825,160.078,4,0.171
Martina McBride,A Broken Wing,0nqjaaZQtY9fgl1M9qjssn,40,https://open.spotify.com/track/0nqjaaZQtY9fgl1M9qjssn,https://i.scdn.co/image/8bbf8dfcbd877b886484df832e83718a7f2e058e,1997-08-25,0.273,0.433,215600,0.478,0.0,11,0.333,-7.378,1,0.0369,199.785,3,0.219
Marc Anthony,Contra La Corriente,22GxtWFeORJZaptz26pxet,55,https://open.spotify.com/track/22GxtWFeORJZaptz26pxet,https://i.scdn.co/image/d43a3f85deeff7e93c288b2cb5c3fde811ea6efe,1997-01-01,0.776,0.41,304733,0.87,0.0,8,0.109,-3.972,1,0.06,176.583,4,0.764
Shania Twain,"Black Eyes, Blue Tears",7ewZwY7TwW2c2SVtIYv54n,48,https://open.spotify.com/track/7ewZwY7TwW2c2SVtIYv54n,https://i.scdn.co/image/6ee9a4af2ea498f043eb7c3d6aaa38ead8138265,1997,0.31,0.611,216893,0.795,0.0,7,0.59,-4.575,1,0.037,118.792,4,0.585
Aqua,My Oh My,3vV2Gu4JlRaeHfJxg2Z1dk,44,https://open.spotify.com/track/3vV2Gu4JlRaeHfJxg2Z1dk,https://i.scdn.co/image/0fb6a4b91d3c7e8053ed679c98a39fc013f950b3,1997-01-01,0.112,0.722,204720,0.925,0.000718,2,0.0892,-7.649,0,0.0345,133.006,4,0.953
Misfits,American Psycho,77v5yDwMLiJlIsHNJQxXrY,41,https://open.spotify.com/track/77v5yDwMLiJlIsHNJQxXrY,https://i.scdn.co/image/176eabe4e6cb47ebb2ad68d0d96fdb58a0dcfde8,1997-01-01,0.000478,0.503,126907,0.994,0.000574,1,0.392,-5.181,1,0.137,109.267,4,0.083
Grupo Niche,Eres,0z4BiYZ95vmjSu3WDaEki8,54,https://open.spotify.com/track/0z4BiYZ95vmjSu3WDaEki8,https://i.scdn.co/image/114dd8202f2a159d1453fe26f6c9135dd5a22f7d,1997-01-01,0.49,0.726,268573,0.825,0.00138,7,0.0586,-7.946,0,0.0398,167.004,4,0.882
Diana Ross & The Supremes,Love Child,69EILuL34ggLWQsa626bes,48,https://open.spotify.com/track/69EILuL34ggLWQsa626bes,https://i.scdn.co/image/7cbac3e59f235106415959e07051813299fa9aba,1997-10-07,0.125,0.574,181573,0.96,2.27e-05,9,0.23,-0.81,0,0.0455,105.008,4,0.65
Three 6 Mafia,Late Nite Tip,75RK78POyFmg3u6O1cpBdr,41,https://open.spotify.com/track/75RK78POyFmg3u6O1cpBdr,https://i.scdn.co/image/1e1ef42a944598536c8e75d29907568231099e37,1997-11-01,0.00103,0.895,286721,0.412,0.00179,2,0.128,-7.845,1,0.0645,122.223,4,0.183
Ana Bárbara,Como Me Haces Falta,7K6NOKMUKJxjolgsiE7m3x,48,https://open.spotify.com/track/7K6NOKMUKJxjolgsiE7m3x,https://i.scdn.co/image/7f7f6776b6e1139fb42ebd8f07979c98e1828ce2,1997-01-01,0.351,0.608,261293,0.623,0.0,7,0.0544,-5.876,1,0.0357,96.159,4,0.323
Fito Olivares,Winnona,2hqc4KkXhPVSuKNatapCmD,42,https://open.spotify.com/track/2hqc4KkXhPVSuKNatapCmD,https://i.scdn.co/image/7eb00c83a16df221156d5d6f7e979435a639692e,1997-01-01,0.0417,0.805,195800,0.58,0.00082,0,0.126,-13.087,1,0.0437,95.552,4,0.862
Queen Pen,Party Ain't A Party,3plNsz0KQaJjtW75gYTMEn,40,https://open.spotify.com/track/3plNsz0KQaJjtW75gYTMEn,https://i.scdn.co/image/1570dbcca7ad32d26b475399dca507773c13b1aa,1997-01-01,0.0323,0.559,250200,0.804,0.0,6,0.549,-6.429,0,0.226,93.242,4,0.56
The Beloved,Sweet Harmony,029l68p4fPYZeAgJ5c60zR,62,https://open.spotify.com/track/029l68p4fPYZeAgJ5c60zR,https://i.scdn.co/image/fb231c6177860136c29d06efb1bdc825ae30504d,1997,0.0144,0.573,301467,0.837,0.0889,10,0.0544,-8.352,0,0.0337,101.59,4,0.796
Antonio Aguilar,Me Importa Poco,2iJwarZCb8vTSzfj4Kuobs,47,https://open.spotify.com/track/2iJwarZCb8vTSzfj4Kuobs,https://i.scdn.co/image/ac56175d146b0864e4b4f14d9fc5459c25449755,1997-06-19,0.727,0.588,205195,0.508,0.0,5,0.137,-4.677,1,0.0777,135.278,4,0.919
Master P,Ghetto D,2eHwnllIOPBmpgFaoTWzux,40,https://open.spotify.com/track/2eHwnllIOPBmpgFaoTWzux,https://i.scdn.co/image/acf3b91a1d850ff0d01c404c6170bcaa57fe399d,1997,0.0042,0.761,277213,0.742,0.0,11,0.319,-5.608,0,0.417,97.237,4,0.728
Foo Fighters,February Stars,2ceA7CWWx6yIHdzppN8nLF,46,https://open.spotify.com/track/2ceA7CWWx6yIHdzppN8nLF,https://i.scdn.co/image/b1a27e6445ebaf4f155b195046c827efb0fd0971,1997-05-20,0.00825,0.268,289347,0.316,0.151,2,0.126,-8.272,1,0.0369,76.064,4,0.226
Green Day,Platypus (I Hate You),6SFL3a2JotvZFwTiggc4cb,45,https://open.spotify.com/track/6SFL3a2JotvZFwTiggc4cb,https://i.scdn.co/image/851015118292bbee6e0da67750df9782b3f1ec4b,1997-10-14,5.36e-06,0.227,141440,0.985,2.57e-06,4,0.0621,-4.451,0,0.0905,172.726,4,0.606
Wolfgang Amadeus Mozart,"""Ch'io mi scordi di te... Non temer, amato bene"", K.505",3Vo7sEkBpmfTgQwwUAv0vF,47,https://open.spotify.com/track/3Vo7sEkBpmfTgQwwUAv0vF,https://i.scdn.co/image/cb79ffe83cb3facfda500f1e2aa043ba3672de2c,1997-01-01,0.988,0.362,574694,0.113,0.000122,3,0.208,-16.998,1,0.0441,101.117,4,0.215
Sleater-Kinney,One More Hour,3ccsKRKg0NEfiDaeYnIauK,42,https://open.spotify.com/track/3ccsKRKg0NEfiDaeYnIauK,https://i.scdn.co/image/bd0b531a20f2a59cf01e2f41c9616ef7a30d64b7,1997,0.00434,0.366,199693,0.912,1.55e-05,9,0.152,-3.954,1,0.0444,139.904,4,0.745
Jimi Hendrix,The Wind Cries Mary,3kDr9IUhx0tHyyzaSCLLHB,45,https://open.spotify.com/track/3kDr9IUhx0tHyyzaSCLLHB,https://i.scdn.co/image/b19effa157149b745e7e54a41d11bc4e67d5048d,1997-09-16,0.346,0.481,200493,0.488,0.00896,10,0.238,-10.538,1,0.0509,79.237,4,0.302
Alan Menken,"Fireworks - From ""The Little Mermaid""/Score",4dq30OfHh9LciFpDtOtAxW,42,https://open.spotify.com/track/4dq30OfHh9LciFpDtOtAxW,https://i.scdn.co/image/34adca539aec1cf8a4c5bd762ba2665d6dfce6a4,1997-01-01,0.588,0.315,38040,0.0611,0.519,7,0.182,-23.029,1,0.0444,117.773,4,0.118
Sterling Holloway,Alone Again / 'Twas Brillig / Lose Something,6LzizMeMjIdp7u3uYZNF9R,39,https://open.spotify.com/track/6LzizMeMjIdp7u3uYZNF9R,https://i.scdn.co/image/895e343ee2c6ca7495164dfc306e6728c040fef6,1997-01-01,0.975,0.352,150867,0.126,0.0102,10,0.368,-18.598,1,0.0415,132.154,4,0.142
Alejandro Sanz,"Y, ¿Si fuera ella?",1DmlUpnkg4N1VWquSoffF1,58,https://open.spotify.com/track/1DmlUpnkg4N1VWquSoffF1,https://i.scdn.co/image/a5d781dd16ab9182d016d6826a8aed314e92cc1c,1997-08-28,0.659,0.428,323027,0.556,0.0,1,0.115,-4.967,1,0.0407,150.732,4,0.162
After 7,Nights Like This,6KYOzBfCt8uGxQrVG8UhcJ,40,https://open.spotify.com/track/6KYOzBfCt8uGxQrVG8UhcJ,https://i.scdn.co/image/a3ba9ce78cbad4e1bd263fbe321b015cb178a789,1997-01-01,0.174,0.707,242000,0.644,0.0,8,0.069,-7.017,1,0.0287,97.124,4,0.576
Jimi Hendrix,Star Spangled Banner - Live at Woodstock,5nJ9WqiiVz9Rz6a2xLhHlZ,43,https://open.spotify.com/track/5nJ9WqiiVz9Rz6a2xLhHlZ,https://i.scdn.co/image/b19effa157149b745e7e54a41d11bc4e67d5048d,1997-09-16,0.608,0.209,226587,0.898,0.868,8,0.428,-9.236,1,0.177,109.906,4,0.358
Ludwig van Beethoven,"Piano Sonata No.30 In E Major, Op.109: 2. Prestissimo",3JAoLcnaMnArItRGjV3v2K,45,https://open.spotify.com/track/3JAoLcnaMnArItRGjV3v2K,https://i.scdn.co/image/97e8e2c0c2a031f212f1cf4ab03f0a6312712546,1997-01-01,0.987,0.251,136173,0.16,0.915,0,0.308,-16.996,1,0.0343,85.081,4,0.256
Wu-Tang Clan,Impossible (feat. Tekitha),2vQa5ELj0hYwrYZp8MVZn7,44,https://open.spotify.com/track/2vQa5ELj0hYwrYZp8MVZn7,https://i.scdn.co/image/1d3b3dbf8310b8b62678267d91e38f9879ed44db,1997-06-03,0.0101,0.547,268933,0.569,4.39e-06,6,0.302,-7.936,1,0.394,191.542,4,0.457
Aerosmith,Falling In Love (Is Hard On The Knees),1oBTw7IkWnEUxiestsAD1V,50,https://open.spotify.com/track/1oBTw7IkWnEUxiestsAD1V,https://i.scdn.co/image/55b9bbe8fd7586470d03bd8d864a3063b9cca48c,1997-05-02,0.0144,0.612,205800,0.862,0.0,7,0.119,-4.568,0,0.0294,116.663,4,0.89
Phil Harris,The Bare Necessities,7h5crXBSY5SSpXRIlklv74,42,https://open.spotify.com/track/7h5crXBSY5SSpXRIlklv74,https://i.scdn.co/image/d5cd9609fcb7d66ba505d96e4cd6f12d98dbd394,1997-01-01,0.749,0.52,291467,0.238,0.0,0,0.217,-18.292,1,0.137,205.755,4,0.635
Sounds Of Blackness,Hold On (Change Is Comin'),3hl063NQxiuWyymhgaLf92,38,https://open.spotify.com/track/3hl063NQxiuWyymhgaLf92,https://i.scdn.co/image/060a6e1194ac38f544601f3a6ba21919d94ea141,1997-01-01,0.0437,0.685,260707,0.836,3.87e-06,1,0.0175,-4.783,1,0.0554,93.023,4,0.848
Elliott Smith,Alameda,5HxaMB8Kqx17p81RXkeTCR,40,https://open.spotify.com/track/5HxaMB8Kqx17p81RXkeTCR,https://i.scdn.co/image/ab6b7843b8019847c0a0e7de2453e90b7dadf24f,1997-02-25,0.436,0.596,223400,0.417,0.04,3,0.0882,-12.042,1,0.0294,78.481,4,0.333
Pablo Francisco,Telemundo,1sSz9IAVitBXDF47mtMB2X,40,https://open.spotify.com/track/1sSz9IAVitBXDF47mtMB2X,https://i.scdn.co/image/e4a5d34a1493f04454c55e63ef99e3e47c9df936,1997-05-13,0.82,0.44,181667,0.675,3.16e-05,3,0.947,-18.526,0,0.929,92.311,4,0.297
Gustav Holst,"The Planets, Op. 32: 1. Mars, the Bringer of War",0dXrZ47LxK2PHm4mjSlwgt,43,https://open.spotify.com/track/0dXrZ47LxK2PHm4mjSlwgt,https://i.scdn.co/image/e111b182e78641f45cca4017e034cc2df3e975cf,1997-01-01,0.683,0.289,429600,0.326,0.872,0,0.122,-14.722,1,0.0352,79.235,3,0.0723
T.S.O.L.,Abolish Government/Silent Majority,1R79vtF6xSaDdTrh8qId8W,42,https://open.spotify.com/track/1R79vtF6xSaDdTrh8qId8W,https://i.scdn.co/image/9fd61ae28d31d4cb71caa0ab4851494b6b92b1cb,1997-01-01,0.00521,0.435,119307,0.92,0.0,4,0.277,-5.948,1,0.0797,117.599,4,0.484
Spice Girls,Saturday Night Divas,3M83cWfWcFXtkavdM8NuEZ,48,https://open.spotify.com/track/3M83cWfWcFXtkavdM8NuEZ,https://i.scdn.co/image/e380037f3785ef24b87085ec3ce72c43333bb478,1997-01-01,0.122,0.625,265893,0.675,0.000443,11,0.0307,-8.373,0,0.0598,168.722,4,0.578
Alabama,"Dancin', Shaggin' on the Boulevard",4HsGYQ7IvmE2obXaK6iyxB,40,https://open.spotify.com/track/4HsGYQ7IvmE2obXaK6iyxB,https://i.scdn.co/image/ed7055114d39caa3499a5302e1f9514fdbee1599,1997,0.275,0.777,284027,0.599,1.75e-05,9,0.126,-7.506,1,0.0248,102.892,4,0.859
Master P,Gangstas Need Love,4dtwDByBYUuVvlTzaH8jYZ,39,https://open.spotify.com/track/4dtwDByBYUuVvlTzaH8jYZ,https://i.scdn.co/image/acf3b91a1d850ff0d01c404c6170bcaa57fe399d,1997,0.124,0.766,247640,0.832,0.0,6,0.0913,-6.005,1,0.28,82.906,4,0.574
Blur,Beetlebum - 2012 Remastered Version,4OHVCeQYPncEwZOtNAJZZx,53,https://open.spotify.com/track/4OHVCeQYPncEwZOtNAJZZx,https://i.scdn.co/image/ad88757ab4021ac6855bc3ef5befc45e98d539c7,1997-02-10,0.0789,0.542,305213,0.626,0.000508,0,0.277,-7.105,1,0.0242,89.734,4,0.813
Ensemble - The Lion King,Grasslands Chant,6sajQnBJnTuKbfFV8Sv6XA,40,https://open.spotify.com/track/6sajQnBJnTuKbfFV8Sv6XA,https://i.scdn.co/image/2987f32c2fb187465fb40e78931440da410121ce,1997-01-01,0.73,0.639,142093,0.313,1.64e-05,10,0.127,-13.954,1,0.0754,120.652,4,0.282
El Chicano,Sabor A Mi,1MkNn0vF9GKABRBcOllTy7,39,https://open.spotify.com/track/1MkNn0vF9GKABRBcOllTy7,https://i.scdn.co/image/212e9b68ee7ff404910b369ff4a2a2c06f1e4649,1997-01-01,0.335,0.473,198533,0.269,0.0,0,0.201,-14.712,1,0.042,177.406,4,0.614
Jimi Hendrix,Red House,3PwKz7ML8VnNAp15OzIMWG,45,https://open.spotify.com/track/3PwKz7ML8VnNAp15OzIMWG,https://i.scdn.co/image/b19effa157149b745e7e54a41d11bc4e67d5048d,1997-09-16,0.637,0.501,229960,0.454,0.0132,5,0.147,-8.54,0,0.0282,97.189,3,0.557
Insane Clown Posse,How Many Times?,3QYl6PkNtCVIX5IDKLVBRB,40,https://open.spotify.com/track/3QYl6PkNtCVIX5IDKLVBRB,https://i.scdn.co/image/6df1f3e9aea3e36474f585f93961c3a98ec6f0a0,1997-01-01,0.0392,0.757,380560,0.762,0.0,1,0.524,-5.052,1,0.259,77.188,4,0.51
Ladron,Estoy Enamorado,20cwH5ffDhLYSUbN89OfD8,43,https://open.spotify.com/track/20cwH5ffDhLYSUbN89OfD8,https://i.scdn.co/image/8b5e4ec6a23a1c5d57868ebd6d83c4d1227f89c3,1997-01-01,0.483,0.692,228627,0.503,1.71e-06,6,0.182,-7.716,0,0.0388,82.303,4,0.836
Fleetwood Mac,"Big Love - Live at Warner Brothers Studios in Burbank, CA 5/23/97",4XYQtNf5BxGeAiwR0YU2Gn,47,https://open.spotify.com/track/4XYQtNf5BxGeAiwR0YU2Gn,https://i.scdn.co/image/990ac0870a56ed69b36ac27ac2fc8684d6c989d9,1997-08-19,0.876,0.469,186160,0.621,0.0246,1,0.712,-9.828,0,0.0313,138.931,4,0.683
Modest Mouse,Truckers Atlas,5CQ0NywxkvEzdKQsv6Rs5c,39,https://open.spotify.com/track/5CQ0NywxkvEzdKQsv6Rs5c,https://i.scdn.co/image/562fcf53d565e20b6d55b99675f473d681539f9a,1997-11-18,0.059,0.647,657533,0.71,0.266,9,0.119,-7.77,1,0.0407,100.664,4,0.683
Sugar Ray,Fly [feat. Super Cat],17kyc3Zt4WlmBu99DArFdT,42,https://open.spotify.com/track/17kyc3Zt4WlmBu99DArFdT,https://i.scdn.co/image/de41b6e76b1f975313af7a77233f95841a5af8d4,1997-06-20,0.0216,0.817,292333,0.681,0.00431,1,0.066,-7.905,1,0.111,99.738,4,0.691
Sash!,Encore Une Fois - Future Breeze Edit,3UPBOL5UtCZmJRwioMkfLD,62,https://open.spotify.com/track/3UPBOL5UtCZmJRwioMkfLD,https://i.scdn.co/image/ccc171b51d64b41ddb395dc8c2d1d90985472d10,1997-06-30,0.00683,0.663,221160,0.925,0.703,9,0.185,-6.775,1,0.0449,132.687,4,0.843
Los Invasores De Nuevo León,Ponle Ventanas Al Viento,0GtV5vYrnQ3g47AZPQ78go,43,https://open.spotify.com/track/0GtV5vYrnQ3g47AZPQ78go,https://i.scdn.co/image/54a18442ea951dfa9156564a2ea8a565a6d9ef86,1997-01-01,0.255,0.833,219000,0.613,0.0,9,0.0537,-7.043,1,0.0457,81.044,3,0.67
